name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_extracts_per_summary_rel,n_tokens_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine
train,14729,4,65,16.25,2,16.5,3,6.666666666666667
train,14729,9,150,16.666666666666668,6,13.333333333333334,10,4.7
train,14729,5,69,13.8,4,9.0,4,3.75
train,14729,33,255,7.7272727272727275,9,12.555555555555555,9,5.777777777777778
train,14729,13,227,17.46153846153846,8,15.375,7,7.714285714285714
train,14729,15,194,12.933333333333334,9,11.777777777777779,7,6.142857142857143
train,14729,5,38,7.6,2,13.0,4,3.5
train,14729,3,27,9.0,2,8.0,2,1.5
train,14729,4,30,7.5,1,11.0,0,0.0
train,14729,40,329,8.225,10,27.0,10,7.9
train,14729,20,152,7.6,6,18.666666666666668,7,5.0
train,14729,4,25,6.25,2,10.0,2,5.5
train,14729,3,245,81.66666666666667,8,11.75,8,5.25
train,14729,31,219,7.064516129032258,12,12.5,11,4.363636363636363
train,14729,5,58,11.6,2,13.0,2,5.5
train,14729,35,343,9.8,16,19.9375,21,6.285714285714286
train,14729,4,73,18.25,4,12.5,4,6.5
train,14729,17,151,8.882352941176471,9,11.88888888888889,9,4.0
train,14729,23,377,16.391304347826086,12,16.333333333333332,10,6.9
train,14729,4,146,36.5,8,9.625,7,4.714285714285714
train,14729,7,89,12.714285714285714,3,11.0,2,6.5
train,14729,9,150,16.666666666666668,6,22.0,6,11.833333333333334
train,14729,25,318,12.72,13,16.923076923076923,20,5.0
train,14729,31,248,8.0,9,15.88888888888889,9,5.555555555555555
train,14729,6,69,11.5,3,15.333333333333334,3,7.0
train,14729,5,80,16.0,5,12.8,5,6.8
train,14729,13,150,11.538461538461538,9,15.0,9,6.222222222222222
train,14729,45,357,7.933333333333334,12,17.833333333333332,10,4.4
train,14729,21,191,9.095238095238095,11,12.818181818181818,7,5.571428571428571
train,14729,3,181,60.333333333333336,1,16.0,1,11.0
train,14729,2,21,10.5,2,8.0,2,4.5
train,14729,3,53,17.666666666666668,2,10.0,1,1.0
train,14729,10,79,7.9,4,10.75,5,2.8
train,14729,26,214,8.23076923076923,9,18.333333333333332,9,5.111111111111111
train,14729,26,189,7.269230769230769,4,21.25,4,5.0
train,14729,3,32,10.666666666666666,3,7.666666666666667,4,2.0
train,14729,4,76,19.0,3,12.333333333333334,3,6.0
train,14729,3,85,28.333333333333332,2,8.0,2,3.0
train,14729,7,106,15.142857142857142,5,12.0,5,4.2
train,14729,3,66,22.0,3,15.666666666666666,3,10.0
train,14729,5,54,10.8,2,11.5,1,2.0
train,14729,4,31,7.75,2,8.5,2,3.5
train,14729,4,87,21.75,1,9.0,1,4.0
train,14729,22,203,9.227272727272727,6,21.0,6,4.666666666666667
train,14729,19,162,8.526315789473685,6,14.0,6,5.666666666666667
train,14729,3,36,12.0,4,9.0,5,4.0
train,14729,3,43,14.333333333333334,3,10.666666666666666,3,4.333333333333333
train,14729,21,216,10.285714285714286,9,15.555555555555555,10,4.5
train,14729,12,82,6.833333333333333,4,11.25,3,3.0
train,14729,4,29,7.25,1,14.0,1,6.0
train,14729,3,43,14.333333333333334,3,10.333333333333334,3,4.666666666666667
train,14729,7,74,10.571428571428571,4,16.5,4,5.25
train,14729,7,47,6.714285714285714,2,12.5,2,2.0
train,14729,19,141,7.421052631578948,2,16.0,2,9.0
train,14729,15,186,12.4,10,9.5,8,4.5
train,14729,26,159,6.115384615384615,4,19.0,6,5.0
train,14729,32,216,6.75,7,14.142857142857142,8,5.5
train,14729,19,184,9.68421052631579,5,12.8,5,6.4
train,14729,8,43,5.375,2,10.5,2,4.5
train,14729,5,36,7.2,1,17.0,1,7.0
train,14729,22,256,11.636363636363637,6,16.333333333333332,8,6.25
train,14729,3,23,7.666666666666667,2,6.0,3,1.0
train,14729,3,41,13.666666666666666,2,18.0,3,8.666666666666666
train,14729,4,103,25.75,4,13.25,4,7.5
train,14729,34,329,9.676470588235293,12,21.833333333333332,13,7.3076923076923075
train,14729,5,39,7.8,1,12.0,2,2.5
train,14729,3,72,24.0,3,13.333333333333334,3,9.0
train,14729,49,495,10.10204081632653,15,23.133333333333333,13,8.461538461538462
train,14729,9,61,6.777777777777778,2,16.0,3,2.3333333333333335
train,14729,14,108,7.714285714285714,3,12.666666666666666,3,6.333333333333333
train,14729,2,26,13.0,1,7.0,1,1.0
train,14729,27,288,10.666666666666666,9,15.444444444444445,9,8.666666666666666
train,14729,8,87,10.875,3,18.666666666666668,2,2.0
train,14729,15,109,7.266666666666667,2,14.0,2,4.5
train,14729,25,286,11.44,9,19.666666666666668,6,7.833333333333333
train,14729,46,373,8.108695652173912,18,14.944444444444445,15,6.6
train,14729,4,89,22.25,2,13.0,2,7.5
train,14729,11,51,4.636363636363637,4,11.0,5,2.0
train,14729,7,77,11.0,1,8.0,1,1.0
train,14729,6,130,21.666666666666668,6,10.833333333333334,5,2.6
train,14729,2,120,60.0,5,8.6,5,4.2
train,14729,10,138,13.8,7,11.571428571428571,8,3.125
train,14729,2,34,17.0,1,10.0,1,4.0
train,14729,4,39,9.75,1,8.0,1,2.0
train,14729,26,320,12.307692307692308,10,16.2,11,7.363636363636363
train,14729,7,224,32.0,18,11.444444444444445,17,5.235294117647059
train,14729,3,54,18.0,3,8.0,3,2.0
train,14729,7,158,22.571428571428573,4,9.5,4,5.0
train,14729,3,43,14.333333333333334,2,15.5,2,5.5
train,14729,7,179,25.571428571428573,4,15.75,2,7.5
train,14729,12,277,23.083333333333332,16,13.625,10,5.8
train,14729,13,216,16.615384615384617,9,15.222222222222221,9,4.777777777777778
train,14729,7,57,8.142857142857142,8,7.125,0,0.0
train,14729,2,66,33.0,2,11.5,0,0.0
train,14729,11,79,7.181818181818182,5,9.6,5,2.2
train,14729,5,71,14.2,3,20.333333333333332,4,7.0
train,14729,7,175,25.0,4,14.5,4,7.75
train,14729,5,49,9.8,2,13.5,2,4.0
train,14729,7,43,6.142857142857143,3,12.333333333333334,3,5.666666666666667
train,14729,6,256,42.666666666666664,14,14.857142857142858,12,7.75
train,14729,15,192,12.8,2,14.5,3,5.333333333333333
train,14729,28,394,14.071428571428571,8,33.25,7,11.0
train,14729,1,17,17.0,1,7.0,2,2.0
train,14729,13,267,20.53846153846154,3,15.0,3,4.0
train,14729,10,128,12.8,4,27.5,5,5.6
train,14729,25,171,6.84,8,14.625,8,5.875
train,14729,2,36,18.0,3,10.0,3,5.0
train,14729,13,244,18.76923076923077,8,10.5,9,3.4444444444444446
train,14729,4,51,12.75,2,8.5,2,4.0
train,14729,12,126,10.5,4,23.5,4,11.75
train,14729,10,61,6.1,4,13.25,4,3.25
train,14729,6,155,25.833333333333332,2,14.5,2,8.5
train,14729,9,96,10.666666666666666,3,14.0,4,4.75
train,14729,9,150,16.666666666666668,7,10.142857142857142,6,4.0
train,14729,11,114,10.363636363636363,5,12.8,5,4.8
train,14729,18,342,19.0,13,21.615384615384617,11,6.636363636363637
train,14729,2,30,15.0,2,7.5,3,2.3333333333333335
train,14729,4,66,16.5,1,13.0,1,9.0
train,14729,6,120,20.0,4,8.5,3,2.0
train,14729,17,140,8.235294117647058,4,16.0,2,3.5
train,14729,2,19,9.5,2,6.5,2,2.0
train,14729,4,120,30.0,5,15.2,5,7.2
train,14729,11,226,20.545454545454547,13,11.461538461538462,13,4.461538461538462
train,14729,5,43,8.6,2,11.0,2,5.5
train,14729,3,43,14.333333333333334,2,8.5,2,4.0
train,14729,15,303,20.2,19,13.263157894736842,22,6.681818181818182
train,14729,4,151,37.75,10,11.6,10,6.4
train,14729,42,388,9.238095238095237,12,23.083333333333332,11,11.181818181818182
train,14729,5,35,7.0,2,14.5,3,4.0
train,14729,4,45,11.25,2,17.0,2,7.0
train,14729,3,24,8.0,2,8.5,2,2.0
train,14729,28,307,10.964285714285714,13,12.153846153846153,13,4.846153846153846
train,14729,11,71,6.454545454545454,3,12.333333333333334,4,4.0
train,14729,20,208,10.4,8,19.625,7,8.714285714285714
train,14729,1,24,24.0,1,12.0,1,7.0
train,14729,20,161,8.05,7,19.285714285714285,6,5.833333333333333
train,14729,39,451,11.564102564102564,12,26.166666666666668,12,8.416666666666666
train,14729,49,305,6.224489795918367,14,15.357142857142858,14,5.785714285714286
train,14729,56,483,8.625,13,29.846153846153847,16,8.1875
train,14729,9,174,19.333333333333332,7,18.857142857142858,7,9.285714285714286
train,14729,9,61,6.777777777777778,4,8.5,4,2.5
train,14729,8,92,11.5,5,8.4,6,2.3333333333333335
train,14729,4,184,46.0,12,11.833333333333334,10,5.6
train,14729,5,107,21.4,4,12.5,4,5.5
train,14729,12,120,10.0,4,11.75,4,6.25
train,14729,1,59,59.0,1,15.0,1,10.0
train,14729,18,149,8.277777777777779,9,15.222222222222221,11,5.2727272727272725
train,14729,8,50,6.25,5,8.4,5,2.2
train,14729,8,46,5.75,1,19.0,1,1.0
train,14729,5,49,9.8,2,10.5,2,5.5
train,14729,4,26,6.5,3,8.666666666666666,4,2.75
train,14729,14,133,9.5,5,18.6,5,6.8
train,14729,2,28,14.0,2,9.0,2,2.0
train,14729,2,31,15.5,1,12.0,1,7.0
train,14729,25,346,13.84,14,20.5,15,7.733333333333333
train,14729,10,158,15.8,6,9.833333333333334,7,4.428571428571429
train,14729,26,252,9.692307692307692,9,18.11111111111111,5,6.8
train,14729,37,321,8.675675675675675,10,24.1,12,8.166666666666666
train,14729,34,254,7.470588235294118,11,18.545454545454547,7,6.857142857142857
train,14729,6,38,6.333333333333333,2,12.5,4,2.75
train,14729,81,480,5.925925925925926,13,18.384615384615383,15,4.8
train,14729,11,137,12.454545454545455,4,18.5,4,9.5
train,14729,7,94,13.428571428571429,5,11.6,5,5.6
train,14729,3,83,27.666666666666668,4,13.25,5,6.0
train,14729,9,134,14.88888888888889,7,14.857142857142858,7,6.857142857142857
train,14729,2,69,34.5,4,10.5,3,6.0
train,14729,3,62,20.666666666666668,2,12.0,2,5.0
train,14729,6,146,24.333333333333332,11,11.454545454545455,9,4.222222222222222
train,14729,7,56,8.0,3,11.333333333333334,4,3.5
train,14729,7,63,9.0,4,12.75,3,3.0
train,14729,6,164,27.333333333333332,2,26.5,1,12.0
train,14729,27,321,11.88888888888889,13,23.846153846153847,17,7.235294117647059
train,14729,27,198,7.333333333333333,9,18.88888888888889,10,7.3
train,14729,32,219,6.84375,8,17.0,11,5.090909090909091
train,14729,18,217,12.055555555555555,7,24.714285714285715,6,8.333333333333334
train,14729,25,220,8.8,6,20.666666666666668,6,9.333333333333334
train,14729,17,244,14.352941176470589,10,20.5,13,7.461538461538462
train,14729,2,31,15.5,1,11.0,1,5.0
train,14729,24,207,8.625,10,14.8,10,4.0
train,14729,5,59,11.8,2,9.5,2,4.0
train,14729,18,179,9.944444444444445,7,18.428571428571427,8,5.875
train,14729,3,39,13.0,1,7.0,1,1.0
train,14729,7,180,25.714285714285715,12,11.666666666666666,12,5.083333333333333
train,14729,13,124,9.538461538461538,4,10.25,5,4.0
train,14729,3,61,20.333333333333332,3,12.0,3,7.0
train,14729,2,85,42.5,2,9.5,2,5.0
train,14729,4,134,33.5,4,10.25,4,3.75
train,14729,6,121,20.166666666666668,9,10.0,8,3.5
train,14729,13,104,8.0,2,24.0,5,3.6
train,14729,8,279,34.875,14,15.142857142857142,16,6.4375
train,14729,5,71,14.2,1,10.0,1,3.0
train,14729,11,68,6.181818181818182,2,11.0,2,5.0
train,14729,11,87,7.909090909090909,3,8.0,3,2.6666666666666665
train,14729,10,217,21.7,6,9.833333333333334,4,4.5
train,14729,18,212,11.777777777777779,9,17.444444444444443,12,7.166666666666667
train,14729,9,178,19.77777777777778,9,12.777777777777779,7,5.571428571428571
train,14729,5,48,9.6,3,16.0,4,6.0
train,14729,3,20,6.666666666666667,1,10.0,1,4.0
train,14729,16,222,13.875,8,14.875,4,9.5
train,14729,1,34,34.0,1,8.0,1,3.0
train,14729,2,57,28.5,2,8.5,2,2.0
train,14729,14,146,10.428571428571429,7,10.857142857142858,7,3.142857142857143
train,14729,11,104,9.454545454545455,2,9.5,2,3.5
train,14729,2,26,13.0,1,11.0,1,5.0
train,14729,9,170,18.88888888888889,5,11.6,6,5.833333333333333
train,14729,2,27,13.5,2,6.5,2,2.5
train,14729,3,77,25.666666666666668,2,11.5,2,5.5
train,14729,49,346,7.061224489795919,11,17.90909090909091,14,6.214285714285714
train,14729,4,92,23.0,4,12.5,5,6.4
train,14729,12,118,9.833333333333334,8,12.875,9,4.222222222222222
train,14729,4,50,12.5,1,15.0,1,4.0
train,14729,8,105,13.125,4,13.0,5,3.2
train,14729,2,58,29.0,4,10.75,5,4.0
train,14729,14,237,16.928571428571427,8,17.5,6,6.0
train,14729,4,46,11.5,1,6.0,1,2.0
train,14729,15,161,10.733333333333333,3,12.0,4,3.25
train,14729,5,91,18.2,12,7.583333333333333,0,0.0
train,14729,52,499,9.596153846153847,18,23.61111111111111,19,11.421052631578947
train,14729,6,74,12.333333333333334,3,10.0,3,4.666666666666667
train,14729,17,104,6.117647058823529,3,9.666666666666666,3,3.3333333333333335
train,14729,5,104,20.8,4,14.75,6,5.833333333333333
train,14729,9,181,20.11111111111111,7,12.714285714285714,7,4.571428571428571
train,14729,9,187,20.77777777777778,13,10.076923076923077,11,4.545454545454546
train,14729,6,215,35.833333333333336,13,12.692307692307692,12,5.083333333333333
train,14729,6,110,18.333333333333332,3,14.333333333333334,3,5.666666666666667
train,14729,8,85,10.625,3,13.666666666666666,3,8.666666666666666
train,14729,44,352,8.0,15,15.133333333333333,14,5.642857142857143
train,14729,5,153,30.6,6,11.5,7,5.714285714285714
train,14729,7,236,33.714285714285715,13,14.307692307692308,12,7.666666666666667
train,14729,5,144,28.8,6,14.666666666666666,5,7.2
train,14729,10,89,8.9,3,18.666666666666668,4,3.75
train,14729,3,78,26.0,3,11.333333333333334,3,3.0
train,14729,8,232,29.0,11,14.636363636363637,12,5.166666666666667
train,14729,26,174,6.6923076923076925,5,10.8,5,5.6
train,14729,8,62,7.75,4,10.0,4,4.25
train,14729,6,52,8.666666666666666,1,22.0,1,6.0
train,14729,7,54,7.714285714285714,3,15.0,3,6.666666666666667
train,14729,18,201,11.166666666666666,4,20.0,4,9.75
train,14729,12,106,8.833333333333334,4,21.75,4,8.5
train,14729,43,325,7.558139534883721,12,16.666666666666668,8,6.75
train,14729,21,255,12.142857142857142,10,16.2,11,4.909090909090909
train,14729,4,48,12.0,2,10.5,2,4.5
train,14729,4,26,6.5,3,6.0,4,1.5
train,14729,5,44,8.8,2,8.5,2,2.5
train,14729,4,55,13.75,4,8.75,4,4.0
train,14729,9,88,9.777777777777779,4,15.5,6,3.3333333333333335
train,14729,10,88,8.8,6,10.666666666666666,6,5.0
train,14729,17,144,8.470588235294118,6,16.0,5,7.4
train,14729,3,33,11.0,1,11.0,1,7.0
train,14729,7,115,16.428571428571427,7,10.714285714285714,7,4.142857142857143
train,14729,5,48,9.6,2,14.5,3,5.0
train,14729,2,44,22.0,3,9.333333333333334,3,4.666666666666667
train,14729,28,278,9.928571428571429,10,15.9,10,6.9
train,14729,21,203,9.666666666666666,5,13.0,4,7.0
train,14729,12,222,18.5,10,18.5,11,8.454545454545455
train,14729,12,155,12.916666666666666,10,12.5,8,3.0
train,14729,26,298,11.461538461538462,9,14.222222222222221,7,5.428571428571429
train,14729,2,37,18.5,3,8.666666666666666,3,3.3333333333333335
train,14729,9,143,15.88888888888889,7,7.857142857142857,9,3.0
train,14729,12,147,12.25,8,12.125,8,5.75
train,14729,2,27,13.5,2,8.0,2,2.0
train,14729,3,61,20.333333333333332,5,12.2,1,4.0
train,14729,13,119,9.153846153846153,7,9.142857142857142,6,5.0
train,14729,4,26,6.5,3,8.666666666666666,6,2.1666666666666665
train,14729,18,112,6.222222222222222,5,15.4,5,6.4
train,14729,7,52,7.428571428571429,3,17.333333333333332,5,3.8
train,14729,17,169,9.941176470588236,7,16.0,9,6.0
train,14729,4,73,18.25,3,18.0,3,6.333333333333333
train,14729,6,110,18.333333333333332,5,10.2,4,5.25
train,14729,8,77,9.625,5,14.0,8,3.5
train,14729,7,139,19.857142857142858,7,14.428571428571429,7,7.571428571428571
train,14729,35,345,9.857142857142858,11,18.454545454545453,11,5.181818181818182
train,14729,4,66,16.5,4,11.75,5,5.8
train,14729,1,85,85.0,5,9.6,6,3.6666666666666665
train,14729,5,29,5.8,2,8.0,2,3.5
train,14729,1,38,38.0,1,8.0,1,1.0
train,14729,4,38,9.5,4,8.0,4,2.75
train,14729,13,128,9.846153846153847,7,13.571428571428571,7,5.285714285714286
train,14729,3,28,9.333333333333334,1,13.0,1,9.0
train,14729,3,19,6.333333333333333,2,7.5,2,3.0
train,14729,41,283,6.902439024390244,11,16.545454545454547,13,5.153846153846154
train,14729,21,179,8.523809523809524,6,22.333333333333332,7,4.571428571428571
train,14729,3,72,24.0,2,8.5,2,3.0
train,14729,7,107,15.285714285714286,4,7.75,4,3.25
train,14729,20,383,19.15,14,23.071428571428573,8,12.375
train,14729,7,241,34.42857142857143,11,13.545454545454545,11,4.909090909090909
train,14729,6,48,8.0,3,12.333333333333334,3,6.0
train,14729,15,197,13.133333333333333,8,23.5,8,12.375
train,14729,8,120,15.0,3,14.333333333333334,2,8.0
train,14729,15,147,9.8,3,16.666666666666668,4,4.0
train,14729,4,67,16.75,4,10.75,4,3.25
train,14729,8,73,9.125,3,17.666666666666668,3,8.666666666666666
train,14729,6,108,18.0,5,9.6,4,3.25
train,14729,1,55,55.0,3,10.333333333333334,3,5.666666666666667
train,14729,2,39,19.5,2,12.0,2,7.5
train,14729,3,32,10.666666666666666,3,6.666666666666667,4,1.75
train,14729,32,235,7.34375,9,14.88888888888889,13,4.0
train,14729,6,44,7.333333333333333,2,14.0,2,7.0
train,14729,19,238,12.526315789473685,11,20.454545454545453,14,6.928571428571429
train,14729,8,213,26.625,15,10.933333333333334,12,6.083333333333333
train,14729,13,131,10.076923076923077,5,19.8,6,9.333333333333334
train,14729,3,74,24.666666666666668,1,16.0,1,6.0
train,14729,26,234,9.0,12,14.166666666666666,13,5.230769230769231
train,14729,11,89,8.090909090909092,4,20.25,5,6.2
train,14729,20,224,11.2,6,25.0,4,10.0
train,14729,3,37,12.333333333333334,1,19.0,1,11.0
train,14729,32,263,8.21875,10,14.0,11,6.090909090909091
train,14729,3,45,15.0,2,10.5,2,3.0
train,14729,21,277,13.19047619047619,8,12.75,9,4.444444444444445
train,14729,7,151,21.571428571428573,3,12.0,4,5.0
train,14729,10,225,22.5,6,15.5,4,7.5
train,14729,2,55,27.5,2,19.0,4,6.0
train,14729,28,247,8.821428571428571,9,22.22222222222222,13,6.615384615384615
train,14729,7,80,11.428571428571429,4,18.0,6,4.666666666666667
train,14729,2,64,32.0,4,12.25,4,5.25
train,14729,10,93,9.3,3,9.333333333333334,3,3.0
train,14729,23,182,7.913043478260869,11,14.909090909090908,14,4.0
train,14729,7,73,10.428571428571429,4,7.25,4,2.25
train,14729,15,136,9.066666666666666,6,17.333333333333332,4,5.0
train,14729,5,25,5.0,2,6.0,3,1.6666666666666667
train,14729,32,245,7.65625,7,11.285714285714286,7,5.142857142857143
train,14729,4,43,10.75,2,12.0,2,7.0
train,14729,4,108,27.0,6,11.333333333333334,7,3.7142857142857144
train,14729,9,139,15.444444444444445,8,11.125,11,4.363636363636363
train,14729,3,67,22.333333333333332,3,15.333333333333334,3,7.666666666666667
train,14729,4,28,7.0,2,8.0,2,3.5
train,14729,22,159,7.2272727272727275,4,14.25,4,6.0
train,14729,10,84,8.4,4,16.5,5,5.8
train,14729,4,62,15.5,4,14.5,5,5.6
train,14729,5,126,25.2,2,17.0,2,9.5
train,14729,23,237,10.304347826086957,8,18.25,9,6.666666666666667
train,14729,2,51,25.5,1,16.0,1,10.0
train,14729,20,221,11.05,13,11.76923076923077,13,4.0
train,14729,62,593,9.564516129032258,19,28.473684210526315,30,7.066666666666666
train,14729,3,23,7.666666666666667,2,9.0,2,3.0
train,14729,3,50,16.666666666666668,1,8.0,1,4.0
train,14729,11,278,25.272727272727273,5,19.4,5,11.4
train,14729,4,41,10.25,2,10.5,2,6.0
train,14729,26,178,6.846153846153846,3,20.666666666666668,2,7.5
train,14729,7,82,11.714285714285714,4,13.75,5,6.8
train,14729,10,183,18.3,8,16.875,8,6.75
train,14729,9,138,15.333333333333334,8,14.5,9,5.555555555555555
train,14729,2,17,8.5,2,6.5,3,1.3333333333333333
train,14729,6,81,13.5,2,16.0,2,8.5
train,14729,2,180,90.0,5,15.4,5,8.2
train,14729,2,24,12.0,1,6.0,1,1.0
train,14729,12,146,12.166666666666666,5,22.6,4,8.75
train,14729,31,743,23.967741935483872,20,33.6,21,14.285714285714286
train,14729,7,68,9.714285714285714,3,17.0,3,5.0
train,14729,6,105,17.5,5,14.0,7,3.857142857142857
train,14729,28,254,9.071428571428571,11,14.636363636363637,13,5.769230769230769
train,14729,19,149,7.842105263157895,6,13.833333333333334,7,5.142857142857143
train,14729,9,78,8.666666666666666,2,30.5,4,12.0
train,14729,16,186,11.625,7,16.857142857142858,9,3.888888888888889
train,14729,22,315,14.318181818181818,13,17.307692307692307,16,5.1875
train,14729,5,60,12.0,4,7.75,4,3.0
train,14729,6,105,17.5,4,12.75,3,8.666666666666666
train,14729,18,259,14.38888888888889,9,17.444444444444443,5,10.2
train,14729,7,93,13.285714285714286,6,10.333333333333334,5,2.2
train,14729,7,74,10.571428571428571,1,45.0,1,1.0
train,14729,18,150,8.333333333333334,5,21.6,7,6.285714285714286
train,14729,10,180,18.0,9,13.555555555555555,12,5.333333333333333
train,14729,5,74,14.8,2,13.0,2,5.0
train,14729,5,50,10.0,3,9.0,3,3.0
train,14729,15,115,7.666666666666667,6,17.666666666666668,7,6.428571428571429
train,14729,24,536,22.333333333333332,20,21.9,19,6.947368421052632
train,14729,2,90,45.0,5,13.6,4,4.75
train,14729,18,206,11.444444444444445,4,22.0,4,11.5
train,14729,3,179,59.666666666666664,8,12.0,9,6.111111111111111
train,14729,3,40,13.333333333333334,1,8.0,1,3.0
train,14729,9,97,10.777777777777779,4,20.75,4,8.5
train,14729,3,24,8.0,1,9.0,1,4.0
train,14729,7,83,11.857142857142858,5,13.6,6,5.5
train,14729,7,109,15.571428571428571,9,9.11111111111111,11,3.1818181818181817
train,14729,25,217,8.68,9,16.88888888888889,6,7.166666666666667
train,14729,9,159,17.666666666666668,6,14.5,4,6.75
train,14729,6,58,9.666666666666666,2,13.5,2,7.5
train,14729,5,52,10.4,3,9.666666666666666,3,4.0
train,14729,8,186,23.25,8,15.375,7,8.428571428571429
train,14729,12,129,10.75,7,11.142857142857142,7,3.4285714285714284
train,14729,7,94,13.428571428571429,3,12.666666666666666,3,4.666666666666667
train,14729,7,67,9.571428571428571,1,9.0,1,4.0
train,14729,20,264,13.2,10,22.7,11,8.363636363636363
train,14729,3,53,17.666666666666668,2,10.0,2,5.0
train,14729,16,121,7.5625,5,16.6,5,8.2
train,14729,5,74,14.8,3,10.0,2,5.0
train,14729,19,167,8.789473684210526,7,13.857142857142858,7,5.857142857142857
train,14729,9,68,7.555555555555555,2,15.0,2,6.0
