name,n_dialogues,n_sentences_dialogue,n_tokens_dialogue,n_tokens_per_sentence,n_tokens_max_per_sentence_dialoguen_extracts_per_summary_rel,n_tokens_per_extract_rel,n_tokens_min_per_extract_rel,n_tokens_max_per_extract_rel,n_extracts_per_summary_fine,n_tokens_per_extract_fine,n_tokens_min_per_extract_fine,n_tokens_max_per_extract_fine,n_tokens_max_per_sentence_dialogue,n_extracts_per_summary_rel
train,14729,5,36,7.2,,12.0,3,12,2,2.5,2,3,12.0,3.0
train,14729,3,54,18.0,,12.333333333333334,3,16,1,3.0,3,3,30.0,3.0
train,14729,6,82,13.666666666666666,,10.8,3,15,4,6.0,1,11,25.0,5.0
train,14729,22,152,6.909090909090909,,14.875,3,15,9,6.444444444444445,1,10,15.0,8.0
train,14729,4,83,20.75,,12.666666666666666,10,16,3,6.333333333333333,4,8,34.0,3.0
train,14729,5,54,10.8,,10.0,7,12,3,5.333333333333333,4,7,24.0,3.0
train,14729,28,330,11.785714285714286,,31.444444444444443,3,33,13,6.461538461538462,1,17,40.0,9.0
train,14729,10,139,13.9,,17.5,7,25,7,6.285714285714286,3,13,30.0,6.0
train,14729,8,168,21.0,,11.2,7,16,14,4.285714285714286,1,9,45.0,15.0
train,14729,17,232,13.647058823529411,,18.11111111111111,3,23,10,4.9,1,11,29.0,9.0
train,14729,5,65,13.0,,7.0,3,4,1,1.0,1,1,25.0,1.0
train,14729,5,100,20.0,,17.0,14,20,2,8.5,5,12,42.0,2.0
train,14729,8,78,9.75,,18.333333333333332,3,18,3,8.666666666666666,4,13,19.0,3.0
train,14729,3,19,6.333333333333333,,7.0,6,8,3,2.0,1,4,8.0,2.0
train,14729,3,63,21.0,,9.0,9,9,4,3.25,1,5,31.0,3.0
train,14729,24,170,7.083333333333333,,18.571428571428573,1,14,10,3.5,2,8,14.0,7.0
train,14729,9,70,7.777777777777778,,10.5,3,10,5,3.8,1,9,21.0,4.0
train,14729,6,84,14.0,,10.5,3,11,7,4.428571428571429,1,8,38.0,6.0
train,14729,12,178,14.833333333333334,,9.333333333333334,3,13,12,3.6666666666666665,1,7,56.0,12.0
train,14729,31,270,8.709677419354838,,24.0,2,27,7,9.285714285714286,1,16,28.0,8.0
train,14729,2,21,10.5,,13.0,3,10,1,9.0,9,9,14.0,1.0
train,14729,5,123,24.6,,9.6,7,12,6,3.8333333333333335,1,8,47.0,5.0
train,14729,15,125,8.333333333333334,,11.0,3,14,9,4.777777777777778,3,9,41.0,9.0
train,14729,2,24,12.0,,7.0,7,7,1,1.0,1,1,17.0,1.0
train,14729,5,50,10.0,,13.666666666666666,3,15,4,5.25,2,10,18.0,3.0
train,14729,7,92,13.142857142857142,,12.333333333333334,6,11,3,5.333333333333333,4,7,21.0,3.0
train,14729,8,122,15.25,,9.285714285714286,3,11,5,4.6,3,7,30.0,7.0
train,14729,10,193,19.3,,19.571428571428573,2,26,8,11.25,3,21,59.0,7.0
train,14729,14,96,6.857142857142857,,13.333333333333334,2,16,6,3.8333333333333335,1,7,16.0,6.0
train,14729,1,38,38.0,,8.5,8,9,2,3.5,2,5,38.0,2.0
train,14729,2,75,37.5,,6.25,5,7,4,1.75,1,3,58.0,4.0
train,14729,4,67,16.75,,30.0,10,24,2,9.5,8,11,24.0,2.0
train,14729,44,248,5.636363636363637,,9.5,2,14,14,2.642857142857143,1,6,14.0,12.0
train,14729,2,28,14.0,,6.0,4,8,2,2.0,1,3,21.0,2.0
train,14729,4,133,33.25,,12.833333333333334,6,14,5,6.2,3,10,45.0,6.0
train,14729,12,243,20.25,,11.666666666666666,3,26,14,4.928571428571429,2,20,77.0,12.0
train,14729,6,120,20.0,,11.625,8,16,7,5.285714285714286,1,12,66.0,8.0
train,14729,6,48,8.0,,10.75,2,15,3,4.0,1,7,15.0,4.0
train,14729,7,88,12.571428571428571,,15.25,3,17,4,4.5,2,11,24.0,4.0
train,14729,9,120,13.333333333333334,,12.5,3,16,4,7.0,3,11,26.0,4.0
train,14729,6,55,9.166666666666666,,10.5,8,13,2,4.5,1,8,14.0,2.0
train,14729,4,63,15.75,,8.666666666666666,3,10,3,3.6666666666666665,3,4,27.0,3.0
train,14729,7,185,26.428571428571427,,14.181818181818182,9,22,12,6.833333333333333,1,17,80.0,11.0
train,14729,22,144,6.545454545454546,,13.333333333333334,3,14,7,3.5714285714285716,1,11,14.0,6.0
train,14729,25,207,8.28,,18.0,3,22,11,5.2727272727272725,1,9,19.0,9.0
train,14729,30,238,7.933333333333334,,24.5,3,20,5,4.8,2,8,19.0,6.0
train,14729,8,148,18.5,,10.461538461538462,1,15,14,5.071428571428571,1,11,68.0,13.0
train,14729,4,32,8.0,,13.0,3,10,1,7.0,7,7,11.0,1.0
train,14729,8,167,20.875,,12.777777777777779,8,17,9,5.777777777777778,2,11,41.0,9.0
train,14729,9,119,13.222222222222221,,9.25,1,10,4,3.5,1,5,24.0,4.0
train,14729,13,180,13.846153846153847,,11.333333333333334,3,17,6,5.666666666666667,2,8,67.0,6.0
train,14729,9,37,4.111111111111111,,11.5,3,8,3,3.0,1,6,8.0,2.0
train,14729,14,108,7.714285714285714,,17.5,3,13,2,5.0,4,6,23.0,2.0
train,14729,18,273,15.166666666666666,,11.642857142857142,3,16,13,5.615384615384615,1,11,50.0,14.0
train,14729,4,218,54.5,,13.363636363636363,7,24,10,6.2,3,10,130.0,11.0
train,14729,5,132,26.4,,11.5,3,12,4,4.5,1,8,40.0,4.0
train,14729,7,49,7.0,,12.333333333333334,3,11,2,4.0,4,4,11.0,3.0
train,14729,10,110,11.0,,13.0,3,17,4,5.25,1,9,21.0,4.0
train,14729,8,92,11.5,,10.666666666666666,3,9,4,4.0,1,6,24.0,3.0
train,14729,17,175,10.294117647058824,,13.625,3,18,9,5.777777777777778,1,14,21.0,8.0
train,14729,4,18,4.5,,8.0,3,5,1,3.0,3,3,5.0,1.0
train,14729,1,175,175.0,,12.714285714285714,6,22,6,8.333333333333334,2,18,175.0,7.0
train,14729,3,52,17.333333333333332,,18.5,10,14,4,6.5,1,10,28.0,2.0
train,14729,2,39,19.5,,13.0,13,13,1,8.0,8,8,32.0,1.0
train,14729,12,116,9.666666666666666,,10.833333333333334,2,10,6,4.166666666666667,1,9,25.0,6.0
train,14729,2,32,16.0,,13.0,13,13,1,7.0,7,7,20.0,1.0
train,14729,7,120,17.142857142857142,,14.142857142857142,3,21,7,7.142857142857143,2,13,57.0,7.0
train,14729,10,131,13.1,,22.8,3,26,5,10.8,7,16,26.0,5.0
train,14729,7,114,16.285714285714285,,10.8,5,17,4,3.0,1,5,37.0,5.0
train,14729,35,224,6.4,,12.166666666666666,2,14,12,4.916666666666667,1,10,18.0,12.0
train,14729,6,117,19.5,,10.5,8,14,4,4.75,3,6,81.0,4.0
train,14729,36,244,6.777777777777778,,15.153846153846153,3,16,15,6.2,1,11,21.0,13.0
train,14729,5,71,14.2,,12.5,11,14,2,8.5,7,10,33.0,2.0
train,14729,14,182,13.0,,15.222222222222221,2,21,9,6.333333333333333,1,15,33.0,9.0
train,14729,29,276,9.517241379310345,,15.125,3,22,6,5.166666666666667,1,11,36.0,8.0
train,14729,2,17,8.5,,6.0,6,6,1,1.0,1,1,11.0,1.0
train,14729,28,190,6.785714285714286,,23.0,2,25,7,7.0,3,20,27.0,5.0
train,14729,12,93,7.75,,13.4,3,13,6,5.5,1,11,19.0,5.0
train,14729,28,269,9.607142857142858,,17.2,3,19,7,6.428571428571429,3,11,26.0,10.0
train,14729,6,183,30.5,,9.833333333333334,3,14,6,4.833333333333333,3,10,93.0,6.0
train,14729,8,79,9.875,,9.0,4,10,3,4.333333333333333,3,5,19.0,3.0
train,14729,14,140,10.0,,23.6,3,24,9,7.111111111111111,1,15,24.0,5.0
train,14729,6,93,15.5,,15.333333333333334,3,12,4,6.0,1,10,33.0,3.0
train,14729,38,369,9.710526315789474,,20.3,3,28,10,9.3,2,16,28.0,10.0
train,14729,7,75,10.714285714285714,,11.0,3,15,5,5.2,2,9,23.0,5.0
train,14729,6,93,15.5,,22.666666666666668,7,21,3,9.666666666666666,6,14,29.0,3.0
train,14729,3,22,7.333333333333333,,5.5,5,6,3,1.0,1,1,11.0,2.0
train,14729,11,171,15.545454545454545,,10.0,2,12,12,5.416666666666667,2,10,48.0,12.0
train,14729,5,64,12.8,,12.0,3,15,7,3.857142857142857,1,8,16.0,5.0
train,14729,15,195,13.0,,14.583333333333334,3,16,12,5.5,1,10,24.0,12.0
train,14729,1,17,17.0,,5.0,5,5,1,1.0,1,1,17.0,1.0
train,14729,3,89,29.666666666666668,,9.666666666666666,7,12,4,2.75,1,5,55.0,3.0
train,14729,26,285,10.961538461538462,,13.642857142857142,3,17,15,4.8,2,9,36.0,14.0
train,14729,4,44,11.0,,10.666666666666666,3,12,2,5.5,4,7,28.0,3.0
train,14729,12,62,5.166666666666667,,9.0,3,6,1,5.0,5,5,11.0,1.0
train,14729,9,60,6.666666666666667,,11.75,3,10,4,3.25,1,5,10.0,4.0
train,14729,3,94,31.333333333333332,,11.4,7,11,7,3.4285714285714284,1,7,66.0,5.0
train,14729,7,55,7.857142857142857,,9.0,3,14,6,3.3333333333333335,1,7,17.0,5.0
train,14729,18,122,6.777777777777778,,14.2,3,12,6,4.0,3,6,15.0,5.0
train,14729,6,128,21.333333333333332,,10.5,9,13,8,4.375,1,9,49.0,6.0
train,14729,4,58,14.5,,10.0,3,12,2,4.0,4,4,29.0,2.0
train,14729,12,150,12.5,,12.5,3,12,6,4.666666666666667,2,9,34.0,6.0
train,14729,2,33,16.5,,8.25,6,10,4,3.25,2,6,24.0,4.0
train,14729,8,112,14.0,,10.166666666666666,7,17,6,3.1666666666666665,1,7,29.0,6.0
train,14729,13,76,5.846153846153846,,13.25,3,12,5,5.0,2,10,12.0,4.0
train,14729,11,95,8.636363636363637,,13.0,3,11,2,4.5,3,6,22.0,2.0
train,14729,12,102,8.5,,20.6,2,23,7,6.714285714285714,2,10,23.0,5.0
train,14729,12,181,15.083333333333334,,11.875,4,18,8,4.875,1,12,35.0,8.0
train,14729,15,173,11.533333333333333,,10.0,3,15,4,2.75,2,5,59.0,4.0
train,14729,4,105,26.25,,10.5,7,15,4,4.5,2,9,79.0,4.0
train,14729,12,140,11.666666666666666,,13.714285714285714,3,17,9,5.666666666666667,1,11,30.0,7.0
train,14729,3,39,13.0,,13.0,12,14,2,7.5,6,9,14.0,2.0
train,14729,9,207,23.0,,10.222222222222221,3,17,10,3.6,1,7,64.0,9.0
train,14729,17,257,15.117647058823529,,36.0,3,37,11,10.909090909090908,2,22,37.0,6.0
train,14729,21,132,6.285714285714286,,14.0,3,13,7,3.857142857142857,2,5,13.0,6.0
train,14729,7,46,6.571428571428571,,12.5,3,10,2,5.5,2,9,16.0,2.0
train,14729,5,147,29.4,,12.75,7,17,6,6.333333333333333,1,11,68.0,8.0
train,14729,10,239,23.9,,19.5,9,36,9,7.111111111111111,1,21,71.0,10.0
train,14729,4,49,12.25,,6.5,3,6,2,1.5,1,2,18.0,2.0
train,14729,4,56,14.0,,17.5,11,24,3,7.333333333333333,3,11,24.0,2.0
train,14729,10,142,14.2,,12.666666666666666,8,20,7,6.0,2,11,28.0,6.0
train,14729,6,57,9.5,,12.25,3,13,5,3.6,1,6,25.0,4.0
train,14729,12,97,8.083333333333334,,15.0,3,19,4,6.5,3,14,22.0,4.0
train,14729,4,110,27.5,,13.0,13,13,1,9.0,9,9,43.0,1.0
train,14729,7,121,17.285714285714285,,8.75,3,10,4,4.75,2,8,40.0,4.0
train,14729,5,53,10.6,,15.333333333333334,7,13,5,3.6,1,9,20.0,3.0
train,14729,2,58,29.0,,13.666666666666666,5,21,3,9.333333333333334,8,11,52.0,3.0
train,14729,5,104,20.8,,10.5,3,16,6,5.166666666666667,3,11,34.0,6.0
train,14729,9,70,7.777777777777778,,29.0,5,17,3,8.333333333333334,4,16,20.0,2.0
train,14729,7,43,6.142857142857143,,11.666666666666666,3,12,3,5.0,4,6,12.0,3.0
train,14729,17,222,13.058823529411764,,12.285714285714286,7,17,5,5.2,1,9,34.0,7.0
train,14729,16,133,8.3125,,24.0,3,25,8,7.75,3,19,25.0,5.0
train,14729,6,31,5.166666666666667,,7.0,7,7,1,2.0,2,2,7.0,1.0
train,14729,2,64,32.0,,14.25,7,24,4,6.25,1,9,57.0,4.0
train,14729,11,109,9.909090909090908,,8.666666666666666,3,12,4,3.0,1,6,30.0,3.0
train,14729,6,26,4.333333333333333,,8.5,3,6,2,1.5,1,2,6.0,2.0
train,14729,3,40,13.333333333333334,,6.0,6,6,1,1.0,1,1,18.0,1.0
train,14729,48,484,10.083333333333334,,24.4,3,32,13,6.769230769230769,2,14,45.0,15.0
train,14729,4,24,6.0,,8.0,8,8,2,1.5,1,2,9.0,1.0
train,14729,5,59,11.8,,10.666666666666666,9,12,3,6.0,5,7,33.0,3.0
train,14729,9,70,7.777777777777778,,9.5,2,11,4,2.75,2,4,23.0,4.0
train,14729,28,211,7.535714285714286,,20.142857142857142,2,21,5,6.2,1,12,21.0,7.0
train,14729,20,149,7.45,,15.333333333333334,3,17,7,5.571428571428571,2,9,20.0,6.0
train,14729,29,190,6.551724137931035,,13.5,2,15,7,3.5714285714285716,1,9,15.0,6.0
train,14729,7,106,15.142857142857142,,9.0,3,11,9,4.333333333333333,1,7,38.0,9.0
train,14729,14,217,15.5,,15.9,3,22,4,11.25,4,19,48.0,10.0
train,14729,3,26,8.666666666666666,,8.666666666666666,6,12,3,3.3333333333333335,1,5,12.0,3.0
train,14729,2,26,13.0,,6.5,5,9,0,0.0,1,5,20.0,4.0
train,14729,7,43,6.142857142857143,,10.5,4,9,2,3.0,2,4,9.0,2.0
train,14729,6,119,19.833333333333332,,12.5,7,22,4,6.0,1,15,75.0,4.0
train,14729,14,243,17.357142857142858,,14.8,3,21,4,3.5,2,5,50.0,5.0
train,14729,2,23,11.5,,10.0,4,6,1,3.0,3,3,17.0,1.0
train,14729,3,140,46.666666666666664,,10.0,9,11,2,4.5,3,6,80.0,2.0
train,14729,12,132,11.0,,15.0,3,20,5,8.2,1,12,20.0,7.0
train,14729,9,66,7.333333333333333,,19.0,2,14,4,6.75,1,12,14.0,3.0
train,14729,22,245,11.136363636363637,,12.142857142857142,2,13,8,4.0,1,9,29.0,7.0
train,14729,7,57,8.142857142857142,,10.333333333333334,3,11,3,3.6666666666666665,3,4,19.0,3.0
train,14729,5,29,5.8,,7.0,7,7,1,1.0,1,1,8.0,1.0
train,14729,14,102,7.285714285714286,,13.833333333333334,3,14,8,6.0,1,10,17.0,6.0
train,14729,5,71,14.2,,11.4,3,15,4,6.0,2,10,39.0,5.0
train,14729,10,129,12.9,,9.5,3,11,6,3.3333333333333335,2,5,31.0,8.0
train,14729,4,44,11.0,,11.0,3,11,4,4.25,2,7,27.0,3.0
train,14729,34,201,5.911764705882353,,10.375,3,12,7,3.857142857142857,1,7,13.0,8.0
train,14729,11,105,9.545454545454545,,15.4,3,19,5,7.2,3,15,19.0,5.0
train,14729,8,55,6.875,,12.5,3,13,3,3.3333333333333335,1,5,13.0,4.0
train,14729,17,237,13.941176470588236,,10.375,3,19,9,2.5555555555555554,1,6,28.0,8.0
train,14729,15,134,8.933333333333334,,16.666666666666668,3,20,2,9.5,9,10,20.0,3.0
train,14729,6,65,10.833333333333334,,10.5,3,10,2,4.0,2,6,28.0,2.0
train,14729,4,35,8.75,,11.666666666666666,3,13,4,5.0,1,11,13.0,3.0
train,14729,5,95,19.0,,9.75,7,12,5,4.4,1,8,45.0,4.0
train,14729,14,160,11.428571428571429,,10.625,5,15,8,4.625,1,6,27.0,8.0
train,14729,31,346,11.161290322580646,,25.363636363636363,3,28,9,11.777777777777779,6,26,29.0,11.0
train,14729,21,242,11.523809523809524,,14.0,3,25,9,5.222222222222222,1,13,51.0,9.0
train,14729,3,19,6.333333333333333,,7.0,7,7,3,1.6666666666666667,1,3,7.0,2.0
train,14729,7,203,29.0,,10.0,4,14,12,3.4166666666666665,1,10,79.0,11.0
train,14729,5,35,7.0,,10.5,3,11,2,3.5,1,6,12.0,2.0
train,14729,21,237,11.285714285714286,,18.3,3,19,14,5.571428571428571,1,14,40.0,10.0
train,14729,4,58,14.5,,10.0,9,11,3,6.0,5,7,20.0,3.0
train,14729,3,64,21.333333333333332,,10.2,6,16,5,3.8,2,5,36.0,5.0
train,14729,15,200,13.333333333333334,,19.25,3,29,6,10.5,1,18,45.0,8.0
train,14729,3,35,11.666666666666666,,11.0,8,14,2,5.0,2,8,16.0,2.0
train,14729,6,39,6.5,,18.0,3,15,2,6.5,1,12,15.0,1.0
train,14729,9,74,8.222222222222221,,11.0,8,15,5,2.8,1,6,15.0,3.0
train,14729,5,200,40.0,,17.333333333333332,10,23,4,6.5,2,10,95.0,6.0
train,14729,8,77,9.625,,14.5,3,15,2,3.0,1,5,26.0,2.0
train,14729,26,281,10.807692307692308,,15.266666666666667,3,16,9,6.666666666666667,3,12,22.0,15.0
train,14729,11,100,9.090909090909092,,14.6,1,17,5,6.4,1,13,26.0,5.0
train,14729,30,460,15.333333333333334,,30.0,3,59,14,15.785714285714286,2,37,59.0,13.0
train,14729,7,176,25.142857142857142,,13.666666666666666,9,19,10,6.4,3,12,54.0,9.0
train,14729,3,29,9.666666666666666,,10.0,3,7,1,4.0,4,4,19.0,1.0
train,14729,24,308,12.833333333333334,,16.1875,3,20,19,5.368421052631579,1,14,45.0,16.0
train,14729,5,71,14.2,,9.666666666666666,3,12,4,3.5,2,6,31.0,6.0
train,14729,8,48,6.0,,10.333333333333334,3,12,3,3.3333333333333335,2,6,12.0,3.0
train,14729,10,59,5.9,,9.333333333333334,2,9,3,3.3333333333333335,1,6,10.0,3.0
train,14729,26,214,8.23076923076923,,18.666666666666668,2,16,9,5.333333333333333,1,10,19.0,9.0
train,14729,21,213,10.142857142857142,,26.0,2,31,4,9.75,5,22,31.0,5.0
train,14729,11,56,5.090909090909091,,12.0,12,12,1,4.0,4,4,12.0,1.0
train,14729,4,37,9.25,,13.0,11,15,1,4.0,4,4,15.0,2.0
train,14729,4,38,9.5,,11.5,3,11,2,4.0,2,6,20.0,2.0
train,14729,6,47,7.833333333333333,,10.5,3,12,4,4.25,1,6,15.0,4.0
train,14729,4,133,33.25,,11.857142857142858,3,17,5,6.2,3,12,68.0,7.0
train,14729,8,103,12.875,,16.4,3,26,6,7.833333333333333,1,18,26.0,5.0
train,14729,5,76,15.2,,10.6,4,20,6,4.833333333333333,1,12,34.0,5.0
train,14729,8,157,19.625,,12.0,6,19,6,5.833333333333333,1,10,34.0,8.0
train,14729,10,102,10.2,,15.0,3,17,4,7.75,3,15,22.0,4.0
train,14729,8,225,28.125,,9.6,6,12,5,4.6,2,6,64.0,5.0
train,14729,28,387,13.821428571428571,,24.5,3,30,5,8.4,2,20,47.0,6.0
train,14729,3,31,10.333333333333334,,8.5,8,9,2,2.0,2,2,13.0,2.0
train,14729,5,108,21.6,,12.6,9,16,4,4.75,1,8,55.0,5.0
train,14729,17,189,11.117647058823529,,25.4,3,30,6,9.333333333333334,2,16,30.0,5.0
train,14729,22,206,9.363636363636363,,16.88888888888889,3,25,10,7.1,1,15,36.0,9.0
train,14729,5,69,13.8,,9.333333333333334,3,10,7,4.428571428571429,1,6,29.0,6.0
train,14729,16,75,4.6875,,8.333333333333334,3,8,3,3.3333333333333335,1,6,8.0,3.0
train,14729,6,37,6.166666666666667,,11.0,5,11,2,4.5,2,7,11.0,2.0
train,14729,13,251,19.307692307692307,,12.875,5,17,8,4.0,1,7,49.0,8.0
train,14729,21,180,8.571428571428571,,23.0,3,21,6,2.1666666666666665,1,6,21.0,6.0
train,14729,3,35,11.666666666666666,,7.0,7,7,2,1.5,1,2,15.0,1.0
train,14729,2,28,14.0,,9.0,7,11,2,3.5,2,5,23.0,2.0
train,14729,10,72,7.2,,20.0,5,9,2,6.5,6,7,14.0,2.0
train,14729,7,47,6.714285714285714,,11.5,3,9,4,2.0,1,4,15.0,2.0
train,14729,1,105,105.0,,11.5,7,15,5,5.4,3,8,105.0,4.0
train,14729,42,414,9.857142857142858,,21.5625,3,35,19,9.421052631578947,1,33,35.0,16.0
train,14729,5,48,9.6,,8.75,3,11,7,2.0,1,3,20.0,4.0
train,14729,12,166,13.833333333333334,,9.714285714285714,3,12,4,3.75,1,6,40.0,7.0
train,14729,5,28,5.6,,7.0,2,6,0,0.0,1,6,9.0,4.0
train,14729,29,285,9.827586206896552,,18.666666666666668,3,23,6,8.666666666666666,4,16,26.0,6.0
train,14729,3,41,13.666666666666666,,10.333333333333334,5,11,2,4.0,1,7,24.0,3.0
train,14729,5,32,6.4,,10.666666666666666,3,12,3,4.0,3,6,12.0,3.0
train,14729,13,148,11.384615384615385,,15.5,3,25,6,6.833333333333333,3,14,35.0,6.0
train,14729,2,126,63.0,,25.2,5,45,8,7.125,1,16,87.0,5.0
train,14729,9,96,10.666666666666666,,15.0,3,15,4,5.25,1,10,27.0,3.0
train,14729,6,50,8.333333333333334,,9.0,3,8,2,3.0,3,3,15.0,2.0
train,14729,9,149,16.555555555555557,,12.0,7,19,8,5.0,1,15,50.0,7.0
train,14729,4,39,9.75,,11.0,6,10,4,3.75,1,6,13.0,3.0
train,14729,13,120,9.23076923076923,,17.75,2,15,3,6.666666666666667,4,9,17.0,4.0
train,14729,14,168,12.0,,16.0,3,21,6,6.666666666666667,1,16,27.0,5.0
train,14729,37,280,7.5675675675675675,,15.636363636363637,2,16,9,4.333333333333333,1,10,20.0,11.0
train,14729,36,311,8.63888888888889,,18.46153846153846,3,26,14,5.0,1,14,26.0,13.0
train,14729,2,18,9.0,,10.0,3,7,1,5.0,5,5,15.0,1.0
train,14729,4,76,19.0,,12.6,4,17,3,6.333333333333333,1,16,21.0,5.0
train,14729,2,20,10.0,,10.0,10,10,1,4.0,4,4,10.0,1.0
train,14729,36,310,8.61111111111111,,17.785714285714285,3,25,15,5.266666666666667,1,13,25.0,14.0
train,14729,5,51,10.2,,17.0,3,18,4,5.5,2,8,18.0,3.0
train,14729,10,100,10.0,,10.444444444444445,3,13,12,3.8333333333333335,1,10,22.0,9.0
train,14729,19,184,9.68421052631579,,21.0,3,17,8,6.75,4,10,19.0,7.0
train,14729,8,130,16.25,,14.142857142857142,3,18,6,8.333333333333334,5,11,46.0,7.0
train,14729,1,107,107.0,,11.5,5,18,2,7.0,1,13,107.0,2.0
train,14729,14,256,18.285714285714285,,15.727272727272727,3,29,11,8.727272727272727,1,22,48.0,11.0
train,14729,14,131,9.357142857142858,,15.8,3,16,5,6.8,5,9,23.0,5.0
train,14729,8,50,6.25,,9.0,9,9,1,5.0,5,5,11.0,1.0
train,14729,8,103,12.875,,11.4,3,24,4,2.75,1,4,39.0,5.0
train,14729,3,51,17.0,,6.5,3,5,2,2.0,1,3,42.0,2.0
train,14729,21,171,8.142857142857142,,12.125,3,13,7,4.714285714285714,3,6,21.0,8.0
train,14729,7,91,13.0,,14.75,11,22,3,7.666666666666667,5,13,25.0,4.0
train,14729,6,146,24.333333333333332,,14.0,4,16,3,8.333333333333334,7,10,45.0,4.0
train,14729,23,196,8.521739130434783,,10.88888888888889,3,14,10,4.3,2,9,29.0,9.0
train,14729,15,161,10.733333333333333,,12.0,3,9,3,4.0,2,6,24.0,3.0
train,14729,29,261,9.0,,18.666666666666668,3,28,6,8.166666666666666,1,15,28.0,6.0
train,14729,9,130,14.444444444444445,,19.333333333333332,3,19,4,6.25,4,8,32.0,3.0
train,14729,17,260,15.294117647058824,,30.714285714285715,3,29,8,9.125,1,18,49.0,7.0
train,14729,6,44,7.333333333333333,,9.75,4,12,3,3.6666666666666665,2,6,12.0,4.0
train,14729,9,94,10.444444444444445,,15.4,3,22,4,6.25,3,12,22.0,5.0
train,14729,13,186,14.307692307692308,,13.25,3,18,4,4.25,1,10,47.0,4.0
train,14729,11,103,9.363636363636363,,13.666666666666666,3,14,6,3.6666666666666665,1,8,22.0,6.0
train,14729,4,28,7.0,,9.5,6,13,2,2.5,2,3,18.0,2.0
train,14729,3,143,47.666666666666664,,13.714285714285714,10,17,8,5.625,1,10,107.0,7.0
train,14729,18,181,10.055555555555555,,17.333333333333332,6,18,2,10.5,10,11,33.0,3.0
train,14729,7,90,12.857142857142858,,15.0,3,19,7,6.714285714285714,2,12,41.0,6.0
train,14729,11,145,13.181818181818182,,20.333333333333332,3,23,7,8.714285714285714,1,16,30.0,6.0
train,14729,10,97,9.7,,22.5,3,19,5,6.4,1,16,19.0,4.0
train,14729,46,365,7.934782608695652,,24.384615384615383,3,20,20,4.5,1,13,30.0,13.0
train,14729,10,216,21.6,,13.5,9,20,11,6.0,3,15,78.0,10.0
train,14729,32,268,8.375,,16.833333333333332,3,24,4,5.75,4,8,24.0,6.0
train,14729,5,48,9.6,,6.857142857142857,3,12,0,0.0,4,8,22.0,7.0
train,14729,12,116,9.666666666666666,,10.0,3,12,4,3.0,1,5,23.0,4.0
train,14729,2,49,24.5,,10.5,10,11,2,5.5,5,6,33.0,2.0
train,14729,3,47,15.666666666666666,,13.0,3,10,1,7.0,7,7,34.0,1.0
train,14729,5,42,8.4,,12.0,3,12,2,6.0,5,7,12.0,2.0
train,14729,15,203,13.533333333333333,,13.6,3,19,4,8.25,4,9,39.0,5.0
train,14729,2,41,20.5,,5.0,5,5,1,1.0,1,1,22.0,1.0
train,14729,7,55,7.857142857142857,,10.0,9,11,2,4.5,4,5,11.0,2.0
train,14729,21,199,9.476190476190476,,17.625,3,27,11,6.2727272727272725,1,18,27.0,8.0
train,14729,10,85,8.5,,10.666666666666666,3,12,3,4.666666666666667,2,6,20.0,3.0
train,14729,45,357,7.933333333333334,,17.363636363636363,3,19,9,5.0,1,11,19.0,11.0
train,14729,4,43,10.75,,14.0,14,14,1,10.0,10,10,14.0,1.0
train,14729,8,218,27.25,,22.714285714285715,2,29,10,8.8,2,20,59.0,7.0
train,14729,21,182,8.666666666666666,,12.333333333333334,9,18,3,5.666666666666667,2,11,18.0,3.0
train,14729,16,180,11.25,,25.8,3,30,5,7.8,3,16,37.0,5.0
train,14729,2,120,60.0,,13.333333333333334,10,16,3,8.333333333333334,6,10,95.0,3.0
train,14729,18,196,10.88888888888889,,11.142857142857142,7,16,9,4.111111111111111,1,10,31.0,7.0
train,14729,6,70,11.666666666666666,,12.0,12,12,1,8.0,8,8,31.0,1.0
train,14729,7,46,6.571428571428571,,15.333333333333334,3,11,3,3.0,2,4,11.0,3.0
train,14729,10,86,8.6,,18.0,3,8,2,5.0,5,5,18.0,1.0
train,14729,3,35,11.666666666666666,,14.0,14,14,1,8.0,8,8,17.0,1.0
train,14729,28,202,7.214285714285714,,15.375,2,16,11,3.727272727272727,1,14,16.0,8.0
train,14729,24,174,7.25,,10.0,5,16,4,3.25,1,6,18.0,5.0
train,14729,3,20,6.666666666666667,,8.0,8,8,1,4.0,4,4,13.0,1.0
train,14729,5,60,12.0,,10.5,9,12,2,5.5,3,8,23.0,2.0
train,14729,2,19,9.5,,7.5,6,9,3,1.6666666666666667,1,3,13.0,2.0
train,14729,11,103,9.363636363636363,,10.8,2,14,6,2.8333333333333335,1,6,21.0,5.0
train,14729,10,151,15.1,,10.571428571428571,3,14,7,5.285714285714286,2,8,41.0,7.0
train,14729,38,271,7.131578947368421,,19.3,3,17,13,5.076923076923077,1,10,16.0,10.0
train,14729,10,129,12.9,,12.0,10,14,3,3.3333333333333335,3,4,23.0,2.0
train,14729,5,56,11.2,,9.0,7,12,3,2.6666666666666665,2,3,33.0,4.0
train,14729,45,408,9.066666666666666,,25.714285714285715,3,27,17,5.764705882352941,1,13,27.0,14.0
train,14729,28,317,11.321428571428571,,31.2,3,34,13,7.846153846153846,1,14,34.0,10.0
train,14729,2,89,44.5,,8.75,3,10,4,3.75,3,5,72.0,4.0
